"ID","CL","OP","HI","LO","VO","RSV","K","D","EMA","EMA.1","EMA.2","EMA.3","EMA.4","EMA.5","William_11","William_33","William_89","EMA.6","MTM","m_MTM","a_MTM"
"2017-11-15",1913,7283.220215,6597.058594,7330.062012,6596.941406,92295946800,71.291008105839,54.5541033974174,57.6308324133337,6911.44055399653,6746.42685024675,6239.9058010571,506.52104918965,549.299976642313,-42.7789274526635,71.291008105839,84.2748029554613,90.1620299521705,6808.35627230738,258.409668,0.0379547805174455,0.0589493640022221
"2017-11-16",1914,7853.682129,7283.018555,7964.636719,7119.170898,101013076300,94.8062150262262,67.9714739403536,61.0777129223404,7225.52107899769,6916.77381620879,6359.44478831213,557.329027896659,550.905786893182,6.42324100347651,94.8062150262262,97.0964075452952,98.1662965301616,6998.41551897877,701.562988,0.100245975120719,0.0622911946032735
"2017-11-17",1915,7699.94873,7853.682129,8000.192383,7534.699219,91759992300,86.1756795116238,74.0395424641104,65.398322769597,7383.66362933179,7037.26226448436,6458.74137658531,578.520887899053,556.428807094356,22.0920808046969,86.1756795116238,92.2152986610911,94.8549674006508,7125.96701189172,740.720703,0.103946692675379,0.00370071755466032
"2017-11-20",1916,8244.689453,8042.63916,8294.123047,7947.280762,61735432900,97.9952161524201,82.0247670268803,70.9404708553581,7670.6722372212,7223.02029348676,6591.0338266901,631.986466796667,571.540339034819,60.4461277618482,97.9952161524201,98.8090508778152,99.1830498786966,7329.37109209322,1141.937012,0.15580286461848,0.0518561719431006
"2017-11-21",1917,8099.973145,8245.87207,8368.361328,7819.060059,93834541300,89.4336193812494,84.4943844783367,75.4584420630176,7813.77253981413,7357.93611679649,6702.80710952787,655.129007268623,588.25807268158,66.8709345870438,89.4336193812494,93.4080145086262,95.5902547809039,7469.48055625809,655.61377,0.0877723377230981,-0.0680305268953818
"2017-11-22",1918,8234.552734,8099.920898,8304.37207,8091.629883,53969737500,94.7319866379368,87.9069185315367,79.6079342191906,7954.03260454276,7492.80021175088,6816.26974837766,676.530463373221,605.912550819908,70.6179125533133,94.7319866379368,96.4900016082577,97.7423211875882,7608.5845885748,1104.961425,0.145225621419683,0.0574532836965851
"2017-11-23",1919,8013.411621,8234.499023,8266.553711,8012.352051,55546514600,86.0257122249082,87.2798497626605,82.1652394003473,7973.8256100285,7572.89427471228,6904.94692412746,667.947350584821,618.319510772891,49.6278398119304,86.0257122249082,90.274716902947,94.0111288145986,7682.1895035612,1447.613281,0.188437590654192,0.0432119692345093
"2017-11-24",1920,8200.801758,8013.378906,8332.9375,7900.166992,59571040500,91.4035852560164,88.6544282604458,84.3283023537135,8049.484326019,7669.49542598732,7000.93617108098,668.559254906333,628.367459599579,40.191795306754,93.4032185279402,95.4090277531333,97.1728595324316,7776.48264073189,1678.351074,0.215823933716393,0.0273863430622003
"2017-11-27",1921,9733.203125,9318.422852,9733.610352,9316.842773,102517561900,99.9870172145352,92.431957911809,87.0295208730786,8610.72392567934,7986.98891814311,7203.32631581572,783.662602327388,659.426488145141,124.236114182247,99.9895723701616,99.9917207244945,99.9944154819017,8132.25000150791,3136.144531,0.385642906996032,0.16981897327964
"2017-11-28",1922,9906.041016,9732.625,9969.583008,9638.201172,86532861500,97.770778766443,94.2115648633536,89.4235355365036,9042.49628911956,8282.22770242879,7403.52740471826,878.700297710524,703.281250058218,175.419047652306,98.2102870793537,98.69112783723,99.1438515482624,8454.75745868829,2622.820801,0.310218337287101,-0.0754245697089312
"2017-11-29",1923,9837.862305,9906.041016,11417.844727,8938.699219,0,59.3117894051371,82.5783063772815,87.1417924834296,9307.61829441304,8521.55610282436,7583.84850844284,937.707594381522,750.166518922879,187.541075458643,67.2264238297925,74.9327516381693,81.9600158214614,8706.2310671086,1984.180176,0.227903459109426,-0.082314878177675
"2017-11-30",1924,9946.764648,9848.054688,10689.05957,9023.772461,183621010700,59.1228646692678,74.7598258079436,83.0144702582676,9520.66707894203,8740.8189559283,7758.87933359522,981.939622333084,796.52113960492,185.418482728164,65.7782809880642,76.6605443282365,83.2034451896432,8931.78262727067,2246.815918,0.251552910741466,0.0236494516320403
"2017-12-01",1925,10861.466797,9947.081055,10942.797852,9420.932617,135366959700,84.5398382696455,78.0198299618442,81.3495901594598,9967.60031829468,9067.07246993933,7988.70062718076,1078.37184275857,852.891280235651,225.480562522924,85.6719783264944,91.1727728358542,93.6473666322295,9282.63429449419,2616.777344,0.281900294785079,0.030347384043613
"2017-12-04",1926,11623.90625,11244.205078,11624.635742,10917.804688,105785922600,99.9804135287751,85.3400244841545,82.679734934358,10519.7022955298,9460.43151302559,8257.97511775996,1202.45639526563,922.804303241646,279.652092023982,99.9808309685376,99.9883262538165,99.9918544987604,9708.32010458615,3523.933105,0.362980728595395,0.0810804338103153
"2017-12-05",1927,11667.12793,11624.365234,11901.871094,11486.133789,104883930300,94.1339199996652,88.2713229893247,84.5435976193469,10902.1775070199,9799.92326948319,8510.50495570367,1289.41831377952,996.127105349222,293.291208430303,94.2504523969477,96.4030827225578,97.444068497389,10064.4669819341,3432.575196,0.341058816344822,-0.0219219122505723
"2017-12-06",1928,13749.579102,11667.12793,13843.206055,11661.767578,0,98.4245946895604,91.6557468894033,86.914314042699,11851.3113720132,10407.5626283319,8898.58452209599,1508.97810623594,1098.69730552657,410.280800709376,98.4245946895604,98.8942874126535,99.1537461192995,10734.4873674006,5736.167481,0.534368087144995,0.193309270800173
"2017-12-07",1929,16850.306641,13750.089844,16879.261719,13401.610352,0,99.6353523065904,94.315615361799,89.381414482399,13517.6431283422,11398.7540148962,9487.60097534814,1911.15303954811,1261.18845233088,649.964587217236,99.6775278702325,99.7482960010945,99.7916808219125,11846.4545080551,8649.504883,0.730134478389185,0.19576639124419
"2017-12-08",1930,16047.604492,16867.986328,17294.84375,13906.097656,0,85.0739865332279,91.235072418942,89.9993004612467,14360.9635828948,12113.9617806045,9973.52716176679,2140.43461883772,1437.03768563225,703.396933205479,86.723979013563,89.5358851458393,91.2871644693757,12610.2999596814,6314.401367,0.500733637359053,-0.229400841030132
"2017-12-11",1931,16732.480469,15060.444336,17399.171875,15024.556641,0,92.1199271824701,91.5300240067847,90.5095416430927,15151.4692115965,12824.5031172807,10474.19036971,2350.31274757075,1619.69269801995,730.620049550805,92.1199271824701,94.3062852462647,95.376392916033,13359.7873250121,6826.439453,0.510969170910348,0.0102355335512951
"2017-12-12",1932,17083.914063,16733.292969,17560.650391,16254.533203,0,94.4155658320395,92.4918712818696,91.1703181893516,15795.6174953977,13479.7971089299,10963.7995321759,2515.99757675394,1798.95367376675,717.043902987196,94.4706677353009,95.9831222655226,96.7303763011809,14036.9012773735,7246.051758,0.516214484580021,0.00524531366967218
"2017-12-13",1933,16286.830078,17083.914063,17267.966797,15669.855469,0,84.3505592163299,89.7781005933564,90.7062456573532,15959.3550229318,13911.6483349407,11358.0980911259,2553.5502438148,1949.87298777636,603.677256038443,85.2258463590381,89.142629092901,91.2636968512666,14445.9792411238,6340.06543,0.438880973326582,-0.0773335112534388
"2017-12-14",1934,16467.898438,16286.830078,16941.083984,16023.637695,177381386300,83.549942270878,87.7020478191969,89.7048463779678,16128.8694946212,14304.9175815652,11736.6018205239,2568.31576104123,2073.56154242933,494.754218611898,87.1996300994315,90.685960066663,92.505526697643,14813.6009132831,5606.431641,0.378465146578427,-0.0604158267481551
"2017-12-15",1935,17604.859375,16467.898438,17987.035156,16442.203125,0,94.1211878257374,89.8417611547104,89.750484636882,16620.8661214141,14812.6009344013,12171.2875652999,2641.31336910135,2187.11190776374,454.201461337616,95.5385103171481,96.8567694374976,97.4533762458793,15321.1024517771,5980.953125,0.390373548106277,0.0119084015278506
"2017-12-18",1936,18972.306641,19065.705078,19221.083984,18114.431641,0,96.7089968240707,92.1308397111638,90.5439363283093,17404.6796279428,15452.5556584934,12675.0667560925,2777.48890240086,2305.18730669116,472.301595709703,97.0038663745799,98.1424466292152,98.4682333806477,15984.9577589085,7305.178711,0.457003316566713,0.0666297684604355
"2017-12-19",1937,17523.691406,18971.191406,19021.966797,16812.796875,0,70.8325411311014,85.031406851143,88.7064265025872,17444.3502206285,15771.1919273406,13034.2241375672,2736.96778977341,2391.54340330761,345.424386465795,78.0555461223626,87.3260270939985,89.5488501502454,16264.7275129252,3774.112304,0.232042762536342,-0.22496055403037
"2017-12-20",1938,16461.962891,17521.726563,17813.59375,15642.696289,0,48.08789858095,72.716904094412,83.3765856998621,17116.887777419,15877.4643832882,13288.1307118955,2589.33367139265,2431.10145692462,158.232214468032,63.5003888604263,79.3983864249822,83.0115976879441,16300.5884907569,-388.34375,-0.0238239098067046,-0.255866672343047
"2017-12-21",1939,15632.131836,16461.095703,17301.816406,14952.979492,0,15.9122707813968,53.7820263234069,73.511732574377,16621.9691302793,15839.7209144746,13461.7604247922,2377.96048968246,2420.47326347619,-42.5127737937296,38.3285778929361,73.202261589783,77.902179384723,16179.0509171648,-415.472656,-0.0256796679933317,-0.00185575818662712
"2017-12-22",1940,13664.973633,15632.131836,15823.711914,10875.711914,0,33.4228563520476,46.9956363329538,64.673033827236,15636.3039645196,15505.1444096324,13476.8132550298,2028.33115460259,2342.04484170147,-313.713687098875,33.4228563520476,58.5140214679739,65.7900343075062,15721.9459564075,-3067.506836,-0.195109870273395,-0.169430202280063
"2017-12-25",1941,13833.498047,13789.945313,14467.425781,13010.703125,148788810600,35.4422320322022,43.1445015660366,57.4968564068362,15035.3686586797,15247.9680461505,13503.2343507313,1744.73369541919,2222.58261244501,-477.84891702582,35.4422320322022,59.7723478473389,66.8276692818097,15378.5917910607,-3250.416016,-0.211359795497622,-0.0162499252242272
"2017-12-26",1942,15756.566406,13830.1875,16094.662109,13748.481445,0,58.4857625407228,48.2582552242653,54.4173226793126,15275.7679077865,15326.2139476658,13670.1478363067,1656.06611135905,2109.27931222782,-453.213200868773,58.4857625407228,74.1313809869045,78.6683452996771,15447.3144483224,-530.263672000001,-0.034327240102087,0.177032555395535
"2017-12-27",1943,15416.633789,15757.014648,16514.595703,14534.651367,0,54.4124556330297,50.3096553605201,53.0481002397151,15322.7232015243,15340.1246924864,13799.5171661359,1540.60752635056,1995.54495505237,-454.937428701804,54.4124556330297,71.5931957529379,76.5753193461453,15441.7361466274,-1051.264649,-0.0680794334923022,-0.0337521933902152
"2017-12-28",1944,14398.702148,15416.348633,15505.510742,13466.073242,0,42.2148971244131,47.6114026151511,51.2358676981937,15014.7161836829,15195.2904548731,13843.9012388665,1351.38921600659,1866.71380724321,-515.324591236623,42.2148971244131,62.3307403322222,70.3077320744767,15252.0936014224,-3206.157227,-0.210210959281091,-0.142131525788789
"2017-12-29",1945,14392.568359,14398.455078,15109.803711,13951.086914,173358375000,43.1714511209212,46.1314187837411,49.5343847267095,14807.3335754553,15071.7947478157,13884.5432477653,1187.25150005041,1730.82134580465,-543.569845754241,42.141397837041,61.7517340669566,70.2699652379672,15095.8162846184,-4579.738282,-0.30337798206159,-0.0931670227804986
"2018-01-01",1946,13444.87207,13850.493164,13921.527344,12877.669922,105752152400,37.0309010261442,43.0979128645422,47.3888941059871,14353.1797403035,14821.4989512287,13851.9750123753,969.523938853399,1578.5618644144,-609.037925561003,30.7854477242019,52.2702578265732,64.4348295971211,14795.6446092332,-4078.819336,-0.275677028188054,0.027700953873536
"2018-01-02",1947,14754.137695,13444.87207,15306.130859,12934.166992,195678303700,60.3542283793912,48.8500180361585,47.8759354160442,14486.832391869,14811.1356810397,13918.8018777549,892.333803284764,1441.31625218847,-548.982448903711,47.6099242744502,61.7764913715812,72.4962123422551,14788.0978975544,-1707.825196,-0.115486468092859,0.160190560095194
"2018-01-03",1948,15156.613281,14754.09375,15435.005859,14579.703125,160420699000,75.9175313268723,57.8725224663965,51.208131099495,14710.092688246,14864.2860810336,14010.4916113286,853.79446970495,1323.81189569177,-470.01742598682,61.7032902576521,64.3530768770949,74.9743265479328,14855.1006945445,-475.518555000001,-0.0320104565278802,0.0834760115649791
"2018-01-04",1949,15180.081055,15156.498047,15408.652344,14244.669922,165671473600,63.3065196168764,59.6838548498898,54.0333723496266,14866.755477164,14912.8699231822,14097.1278664154,815.742056766863,1222.19792790679,-406.455871139925,66.9825575721435,64.5588980028386,75.1188218319897,14914.1880328092,1515.107422,0.101588327749856,0.133598784277736
"2018-01-05",1950,16954.785156,15180.081055,17126.953125,14832.349609,0,95.9483056135574,71.7720051044457,59.9462499345663,15562.7653701093,15227.0107282311,14308.8061841624,918.20454406874,1161.39925113918,-243.194707070439,97.2458594511272,79.981313973051,86.0459925636889,15285.2056915711,3121.287109,0.204203147277318,0.102614819527462
"2018-01-08",1951,14976.180664,16228.259766,16302.920898,13902.307617,0,49.3850525311763,64.3096875800225,61.4007291497183,15367.2371347396,15188.4214875802,14358.241330817,830.180156763159,1095.15543226397,-264.975275500816,49.3850525311763,62.5038914868849,73.8633706367951,15229.0193229218,-780.385742,-0.0512433352044809,-0.255446482481799
"2018-01-09",1952,14468.493164,14976.180664,15390.274414,14221.554688,148680232600,37.4374492355999,55.3522747985483,59.3845776993283,15067.6558111597,15077.6632839525,14366.408133275,711.255150677442,1018.37537594667,-307.120225269227,37.4374492355999,58.0193828524805,70.7374478490337,15090.7418394815,-948.140625,-0.0628292919649189,-0.011585956760438
"2018-01-10",1953,14919.495117,14468.094727,14919.495117,13450.532227,202508379100,48.0510499643439,52.9185331871468,57.2292295286012,15018.2689131065,15053.3297198059,14407.3775394769,645.952180329059,943.890736823147,-297.938556494087,48.0510499643439,58.1654551418647,73.514347580084,15059.6060717576,520.792969,0.0345821110139582,0.0974114029788771
"2018-01-11",1954,13308.06543,14920.363281,14979.949219,12825.956055,0,11.2092467665875,39.0154377136271,51.1579655902765,14448.2010854043,14784.8275213743,14325.947012849,458.880508525295,846.888691163576,-388.008182638281,11.2092467665875,42.4937046303966,63.5924866332052,14741.1441368926,-1084.502929,-0.073569793425045,-0.108151904439003
"2018-01-12",1955,13841.194336,13308.06543,14129.083984,12851.916992,140229271600,23.6047191959608,33.8785315410716,45.3981542405415,14245.8655022695,14639.6531851628,14290.0394071564,349.613778006387,747.433708532139,-397.819930525751,23.6047191959608,47.6785806896422,66.8750567104273,14577.5169003666,396.322266000001,0.027187227338425,0.10075702076347
"2018-01-15",1956,13631.982422,13638.638672,14355.811523,13416.713867,117046275000,18.7404537571563,28.8325056130999,39.8762713647276,14041.2378088464,14484.626913907,14241.294445293,243.332468614008,646.613460548512,-403.280991934505,18.7404537571563,45.1904401528403,65.586901517629,14405.6015406636,-1122.155273,-0.077897147844359,-0.105084375182784
"2018-01-16",1957,11282.492188,13634.603516,13648.839844,10032.686523,0,17.6171228840999,25.0940447034332,34.9488624776295,13121.6559352309,13991.990802229,14022.1239077157,-30.1331054867351,511.264147341463,-541.397252828198,17.6171228840999,18.9952124338448,51.1206697075421,13837.763476543,-3874.121093,-0.27996728658986,-0.202070138745501
"2018-01-17",1958,11162.695313,11282.492188,11736.304688,9205.381836,0,24.7086519276542,24.9655804448402,31.6211018000331,12468.6690611539,13556.7145731169,13810.3143821812,-253.599809064392,358.291356060292,-611.891165124684,24.7086519276542,19.5424489274659,50.3830589106147,13351.3874468079,-4017.385742,-0.300896499184472,-0.0209292125946124
"2018-01-18",1959,11175.519531,11162.695313,12018.436523,10642.328125,0,27.7580394808682,25.8964001235162,29.7128679078608,12037.6192177693,13190.3768743296,13615.1443932049,-424.767518875211,201.679581073191,-626.447099948402,24.8705417539543,19.6704900553918,48.804173786807,12955.7750984792,-5779.265625,-0.446076408479676,-0.145179909295203
"2018-01-19",1960,11521.759766,11175.519531,11780.491211,10867.178711,126487570000,37.4521934017008,29.7483312162444,29.7246890106553,11865.6660671795,12933.6665499712,13460.0788652638,-526.412315292517,56.0612018000498,-582.473517092567,29.2413947371344,23.1274642134056,51.0073821511954,12695.0450380284,-3454.420898,-0.272107809594387,0.173968598885289
"2018-01-22",1961,10814.517578,11549.985352,11913.740234,10067.755859,181199234500,27.8659098642992,29.1208574322627,29.5234118178578,11515.283237453,12607.6436312064,13264.1113625035,-656.467731297043,-86.4445848193688,-570.023146477675,22.6717419649758,16.0661301446681,46.5070331254679,12353.1309543869,-3653.975586,-0.295793479360986,-0.0236856697665996
"2018-01-23",1962,10858.234375,10814.517578,11388.523438,9980.498047,171018082800,28.6229673908716,28.9548940851323,29.3339059069493,11296.2669499687,12338.5037456362,13085.898252318,-747.394506681821,-218.634569191859,-528.759937489962,26.7240298542821,16.5026127432319,46.7852134265374,12081.3315763165,-4061.260742,-0.336160026429656,-0.0403665470686692
"2018-01-24",1963,11429.015625,10853.780273,11531.604492,10506.552734,128643548200,43.1737529513817,33.6945137072154,30.7874418403713,11340.5165083125,12198.5824963076,12963.16620585,-764.583709542467,-327.824397261981,-436.759312280486,38.5073658599301,22.2014768025428,50.4172292846482,11962.7286760772,-1879.049805,-0.157075350940433,0.179084675489223
"2018-01-25",1964,11175.869141,11428.114258,11741.926758,10930.334961,106106425100,38.258697327208,35.215908247213,32.2635973093185,11285.6340525416,12041.2419801064,12830.773830676,-789.531850569554,-420.165887923496,-369.365962646059,34.1235485588237,19.6739806743702,48.2802904690941,11819.6633060631,-2665.325195,-0.225499248665803,-0.0684238977253704
"2018-01-26",1965,11104.202148,11175.869141,11656.533203,10346.857422,156013533200,42.7329415194509,37.7215860046256,34.0829268744209,11225.1567510278,11897.0820059362,12702.8796319592,-805.797626023033,-497.292235543403,-308.50539047963,36.8672213270426,18.9584343058681,47.1637466316424,11689.5794591426,-2527.780274,-0.216242190990283,0.00925705767551999
"2018-01-29",1966,11233.948242,11767.738281,11860.286133,11089.523438,92083624400,72.1125833555471,49.1852517882661,39.117035179036,11228.0872480185,11795.0614268691,12594.0698993696,-799.008472500567,-557.635482934836,-241.372989565731,39.3863527759679,20.2538611474691,47.9292427536937,11606.7374196621,-48.5439459999998,-0.00418239374639122,0.212059797243892
"2018-01-30",1967,10107.258789,11234.313477,11263.697266,9871.209961,172089407700,10.9931961618496,36.4545665794606,38.2295456458442,10854.477761679,11535.3994825815,12409.8616689719,-874.462186390367,-621.000823625942,-253.461362764425,20.2967362665802,9.00463032619328,40.003972281921,11334.1049413599,-1055.436524,-0.0931204121949277,-0.0889380184485365
"2018-01-31",1968,10226.862305,10107.401367,10377.955078,9698.125977,123090297300,23.8640966643681,32.2577432744298,36.2389448553727,10645.2726094527,11334.0860706459,12248.1580123814,-914.071941735474,-679.615047247848,-234.456894487626,36.3121440091648,10.1987903983744,40.7913185067589,11132.7880983854,-948.657225999999,-0.0852129060228485,0.00790750617207917
"2018-02-01",1969,9114.723633,10226.862305,10280.841797,8726.947266,196430898900,12.1682321661255,25.5612395716617,32.6797097608024,10135.0896173018,10992.6456956235,12016.0517620568,-1023.40606643337,-748.373251084953,-275.03281534842,11.7811828240155,3.76664042095638,32.9716227424337,10765.8672864971,-2407.036133,-0.223580327431583,-0.138367421408735
"2018-02-02",1970,8870.816406,9114.731445,9147.933594,7786.197754,0,26.6223643451305,25.9149478294846,30.4247891170298,9713.66521353452,10666.2104202968,11783.0713653119,-1116.86094501511,-822.070789870985,-294.790155144124,26.2775890800765,10.8165534943734,31.3539577216544,10421.3125809522,-1943.701172,-0.18651212665405,0.0370682007775334
"2018-02-05",1971,6937.078613,8218.047852,8391.289063,6627.309082,0,5.91956601339966,19.2498205574563,26.6997995971719,8788.13634668968,10092.4978345588,11424.1089392147,-1331.6111046559,-923.978852827967,-407.632251827931,5.85970992704229,2.90195623645815,18.5288355406911,9787.81549586997,-3921.155762,-0.40061602751447,-0.21410390086042
"2018-02-06",1972,7701.24707,6936.428711,7932.37793,5968.360352,0,29.4112109081233,22.6369506743453,25.3455166228964,8425.83992112646,9724.61310154976,11148.341393347,-1423.72829179719,-1023.92874062181,-399.799551175379,29.4112109081233,15.5296169799564,23.5970272383145,9408.43941843907,-3727.768555,-0.396215396540063,0.00440063097440646
"2018-02-07",1973,7592.720215,7701.24707,8572.682617,7208.859375,0,27.5692519454023,24.2810510980309,24.9906947812746,8148.13335241764,9396.62958054211,10884.9620468027,-1488.33246626063,-1116.80948574958,-371.522980511053,27.5692519454023,14.5570314827726,22.0835999255472,9078.30865417742,-3583.148926,-0.394693445937333,0.0015219506027303
"2018-02-08",1974,8260.6875,7593.78125,8643.938477,7590.478516,159467397300,38.9062461613516,29.1561161191378,26.3791685605623,8185.65140161176,9221.8692604587,10690.5713396322,-1468.70207917346,-1187.18800443435,-281.514074739106,38.9062461613516,20.5431562440978,25.2611999940573,8929.6502625088,-2843.514648,-0.318435164245852,0.0762582816914815
"2018-02-09",1975,8696.832031,8259.261719,8743.200195,7775.36084,134807208600,51.5259316510413,36.612721296439,29.7903528058545,8356.04494474117,9141.09430208044,10542.8869464002,-1401.79264431971,-1230.10893241142,-171.683711908285,46.3086566330935,24.4517542176283,27.431388121284,8887.31967496174,-2537.116211,-0.28547597068527,0.0329591935605817
"2018-02-12",1976,8911.265625,8084.609863,8997.336914,8084.407715,108592187100,66.7386790819561,46.6547072249447,35.4118042788846,8541.11850482745,9105.73604406807,10422.0261077779,-1316.29006370985,-1247.34515867111,-68.9449050387411,49.9481049556011,26.373444509247,28.9099871063937,8891.67348405961,-1195.993164,-0.134507094321906,0.150968876363363
"2018-02-13",1977,8544.693359,8911.170898,8955.149414,8379.349609,85332035200,59.7413122782723,51.0169089093872,40.6135058223855,8542.31012288497,9019.42178482683,10282.9644226833,-1263.54263785643,-1250.58465450817,-12.9579833482567,48.6528628648462,23.0883325470381,25.8898154533808,8828.58618859422,-1682.168946,-0.19053661708295,-0.0560295227610438
"2018-02-14",1978,9485.641602,8544.693359,9508.21582,8542.978516,122086336000,99.3622841891691,67.1320340026478,49.4530152158062,8856.75394925664,9091.14791054578,10223.903473003,-1132.75556245724,-1227.01883609799,94.2632736407468,79.7642746908528,31.5208317173347,30.9847267523676,8948.05080921345,370.917969,0.041452376267028,0.231988993349978
"2018-02-15",1979,10033.753906,9485.641602,10223.579102,9363.383789,166666848700,95.5390026423436,76.6010235492131,58.5023513269418,9249.0872681711,9236.16421753874,10209.8183198917,-973.654102352946,-1176.34588934898,202.691786996032,94.2704010637198,36.4328516749609,34.8703355358873,9145.45137226555,1162.9375,0.127160208136552,0.0857078318695237
"2018-02-16",1980,10188.725586,10033.753906,10303.139648,9720.383789,106182769700,97.36055623165,83.520867776692,66.8418568101919,9562.30004078073,9382.71212037893,10208.255895159,-825.543774780033,-1106.18546643519,280.641691655156,97.36055623165,37.8216619232835,35.9689412716287,9335.13759294454,3251.646973,0.348323411478968,0.221163203342416
"2018-02-19",1981,11182.280273,10418.121094,11265.955078,10336.323242,118653565300,97.9375688639011,88.3264348057617,74.0033828087152,10102.2934515205,9659.56875924371,10280.4058490731,-620.837089829405,-1009.11579111403,388.278701284627,98.4205132833334,46.725604447327,43.0123241523647,9670.98171659099,3481.033203,0.359946208669606,0.011622797190638
"2018-02-20",1982,11256.431641,11182.280273,11802.222656,11130.948242,164034386700,87.0412115062621,87.8980270392618,78.6349308855641,10487.006181347,9905.2399718216,10352.7040558825,-447.464084060914,-896.785449703409,449.321365642495,90.6444309694149,47.390127022068,42.4745651422199,9959.24533921081,3663.711426,0.367870385879089,0.00792417720948346
"2018-02-21",1983,10481.664063,11256.774414,11295.580078,10256.210938,198272112400,67.2062600272748,81.0007713685995,79.4235443799092,10485.2254752313,9993.92060123366,10362.2566490023,-368.336047768666,-791.09556931646,422.759521547795,71.250726053775,43.6719460968941,36.8787349767853,10054.2305617179,2220.976563,0.220899704792577,-0.146970681086512
"2018-02-22",1984,9847.958008,10481.664063,10941.56543,9757.192383,179595182900,47.4351284554698,69.8122237308896,76.219770830236,10272.8029861542,9971.46481765925,10324.1604533725,-352.695635713275,-703.415582595823,350.719946882548,53.5996351383301,41.1763218224098,32.3017346488398,10016.7264610419,1151.125977,0.114920376579821,-0.105979328212756
"2018-02-23",1985,10175.506836,9847.958008,10420.671875,9603.999023,139944820300,52.4751342610926,64.0331939076239,72.1575785226986,10240.3709361028,10002.855897404,10313.1490743079,-310.293176903913,-624.791101457441,314.497924553528,59.6033861023852,46.6859567840069,34.6674862166928,10045.5956201252,1264.241211,0.125850298858062,0.010929922278241
"2018-02-26",1986,10326.50293,9610.108398,10457.504883,9411.818359,118172927300,54.7220256411967,60.9294711521482,68.4148760658485,10269.0816007352,10052.6477485726,10314.1382488036,-261.490500231006,-552.130981212154,290.640480981148,60.3067998429457,48.3615336021299,35.7580694079114,10096.6696764661,1781.809571,0.176474979185775,0.0506246803277128
"2018-02-27",1987,10594.757813,10326.50293,10879.380859,10154.242188,106084069900,50.4901754954687,57.449705933255,64.759819354984,10377.6403381568,10136.049296946,10334.9248831885,-198.875586242479,-481.479902218219,282.60431597574,64.7236451244287,55.158562078978,36.2484548153134,10187.2311558359,1109.116211,0.108873176041031,-0.0676018031447437
"2018-02-28",1988,10334.443359,10594.757813,11067.762695,10303.139648,112607467500,38.597027337924,51.1654797348113,60.2283728149264,10363.2413451045,10166.571460339,10334.8892147301,-168.317754391153,-418.847472652806,250.529718261653,54.9656535702171,52.0549439631426,34.3129903079041,10213.9970109566,300.689453000001,0.0294389603479861,-0.0794342156930452
"2018-03-01",1989,10929.368164,10334.443359,11090.298828,10247.560547,95247212000,63.4850684842121,55.2720093179449,58.5762516492659,10551.9502847364,10283.9247993637,10378.9246924538,-94.9998930900729,-354.077956740259,259.078063650186,64.2102434969928,64.5924231314906,38.0879927195346,10344.0644933282,740.642577999999,0.0716007308807585,0.0421617705327724
"2018-03-02",1990,11043.12207,10929.368164,11191.942383,10801.445313,85290848900,68.2438411379746,59.5959532579548,58.9161521854956,10715.6742131576,10400.7243794616,10428.124498198,-27.4001187363483,-288.742389139477,261.342270403129,68.2438411379746,83.8793029139864,38.9373624771746,10471.1658709049,-139.158203000001,-0.0132896570177219,-0.0848903878984804
"2018-03-05",1991,11440.730469,11503.945313,11694.155273,11431.549805,79147190500,88.8962579343358,69.3627214834152,62.3983419514688,10957.3596317717,10560.7253163137,10503.132347887,57.5929684266721,-219.475317626247,277.068286052919,84.8773620657527,90.451259824312,41.9061972308073,10647.4503432858,184.298828000001,0.017309198170266,0.0305988551879879
"2018-03-06",1992,10735.454102,11440.325195,11441.647461,10589.283203,121008118100,57.9947568161709,65.5733999276671,63.4566946102015,10883.3911218478,10587.6066679577,10520.3413667102,67.2653012475348,-162.127193851491,229.392495099026,55.3728816778478,80.1814828423776,36.640088681462,10663.4510266884,253.790039,0.0237999910502535,0.00649079287998744
"2018-03-07",1993,9928.563477,10735.454102,10913.695313,9470.728516,185886911500,22.641053335739,51.2626177303577,59.3920023169202,10565.1152402319,10486.2154078104,10476.5059674724,9.70944033798332,-127.759867013596,137.469307351579,22.641053335739,66.6097575529153,30.615253854267,10529.8351085632,80.6054690000001,0.00765496023147115,-0.0161450308187823
"2018-03-08",1994,9316.720703,9928.563477,10119.213867,9086.853516,149223608900,8.81628627690913,37.1138405792082,51.9659484043495,10148.9837278213,10306.2931455319,10390.5959478819,-84.3028023499901,-119.068454080875,34.7656517308848,8.81628627690912,56.8296423861555,26.0467887620338,10309.2688530063,-858.786133,-0.0833023316439721,-0.0909572918754432
"2018-03-09",1995,9252.756836,9316.773438,9433.383789,8393.451172,208162142200,26.034010856643,33.4205640050198,45.7841536045729,9850.2414305475,10144.2106363731,10306.3115692239,-162.100932850823,-127.674949834864,-34.4259830159581,26.034010856643,55.7440233648456,25.5691878064102,10117.1757590051,-1073.746094,-0.106131011220624,-0.0228286795766521
